,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind,picnic,new_hat,hat,WeekendTomorrow,naive_prediction,conditions,is_picnic,is_work,prob_cals,picnic_roll,rand_roll,medium_roll,block_picnic_due_to_last
15391,2039-02-23,2,3,0,41,37.0,0.19,0.0,0.97,0,0,1,0,1,good,False,True,0.5,False,False,True,False
15392,2039-02-24,2,4,0,39,42.0,0.01,1.9,12.02,0,0,1,0,0,good,False,True,0.5,False,False,False,False
15393,2039-02-25,2,5,0,44,31.0,0.78,0.2,4.22,0,0,1,0,1,good,False,True,0.8,False,False,True,False
15394,2039-02-26,2,6,0,33,43.0,0.23,0.8,2.9,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15395,2039-02-27,2,7,0,44,46.0,0.63,0.1,6.65,0,0,0,1,0,good,False,False,0.8,False,False,False,False
15396,2039-02-28,2,1,0,43,37.0,0.11,1.3,8.75,0,0,0,0,0,good,False,False,0.5,False,False,True,False
15397,2039-03-01,3,2,0,39,42.0,0.85,0.5,11.1,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15398,2039-03-02,3,3,0,46,48.0,0.14,0.0,9.9,0,0,1,0,0,good,False,True,0.5,False,False,True,False
15399,2039-03-03,3,4,0,47,38.0,0.03,0.1,11.52,0,0,1,0,1,good,False,True,0.5,False,False,False,False
15400,2039-03-04,3,5,0,39,45.0,0.09,0.2,8.15,0,0,1,0,0,good,False,True,0.5,False,False,True,False
15401,2039-03-05,3,6,0,41,44.0,0.22,0.2,9.0,0,0,1,1,0,good,False,True,0.5,False,False,True,False
15402,2039-03-06,3,7,0,44,89.0,0.17,0.0,9.27,0,0,0,1,0,good,False,False,0.5,False,False,True,False
15403,2039-03-07,3,1,0,82,39.0,0.99,0.0,2.95,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15404,2039-03-08,3,2,0,43,46.0,0.19,1.8,9.05,0,0,0,0,0,good,False,True,0.5,False,False,False,False
15405,2039-03-09,3,3,0,47,54.0,0.82,0.0,4.95,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15406,2039-03-10,3,4,0,54,53.0,0.11,0.2,6.17,0,1,1,0,0,good,False,True,0.5,False,False,False,False
15407,2039-03-11,3,5,0,49,46.0,0.32,1.1,4.52,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15408,2039-03-12,3,6,0,47,29.0,0.83,0.2,3.07,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15409,2039-03-13,3,7,0,29,28.0,0.0,0.0,8.17,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15410,2039-03-14,3,1,0,31,31.0,0.01,0.0,7.6,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15411,2039-03-15,3,2,0,28,33.0,0.0,0.0,4.27,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15412,2039-03-16,3,3,0,30,36.0,0.0,0.0,2.82,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15413,2039-03-17,3,4,0,33,37.0,0.0,0.6,8.1,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15414,2039-03-18,3,5,0,39,43.0,0.59,1.9,3.6,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15415,2039-03-19,3,6,0,44,40.0,1.42,0.0,2.17,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15416,2039-03-20,3,7,0,40,39.0,0.12,1.5,3.05,0,0,0,1,0,good,False,False,0.5,False,False,True,False
15417,2039-03-21,3,1,0,38,45.0,1.18,1.6,4.35,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15418,2039-03-22,3,2,0,42,49.0,1.32,1.1,4.75,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15419,2039-03-23,3,3,0,46,45.0,0.49,0.5,3.85,0,0,1,0,1,good,False,True,0.8,False,False,True,False
15420,2039-03-24,3,4,0,43,43.0,0.42,0.0,3.72,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15421,2039-03-25,3,5,0,43,44.0,1.13,1.2,1.0,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15422,2039-03-26,3,6,0,48,41.0,1.19,0.2,8.65,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15423,2039-03-27,3,7,0,38,54.0,0.15,7.5,5.42,0,1,0,1,0,good,False,False,0.0,False,False,False,False
15424,2039-03-28,3,1,0,52,54.0,2.47,2.1,8.6,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15425,2039-03-29,3,2,0,53,54.0,1.88,7.3,2.17,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15426,2039-03-30,3,3,0,55,68.0,7.33,0.0,10.07,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15427,2039-03-31,3,4,0,70,43.0,0.46,2.3,8.55,0,0,1,0,0,good,False,True,0.3,False,False,False,False
15428,2039-04-01,4,5,0,45,48.0,1.14,0.0,5.05,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15429,2039-04-02,4,6,0,52,62.0,1.93,1.8,8.8,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15430,2039-04-03,4,7,0,65,33.0,1.85,0.2,13.8,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15431,2039-04-04,4,1,0,35,49.0,0.03,0.6,4.87,0,0,1,0,0,good,True,False,0.0,True,False,False,False
15432,2039-04-05,4,2,0,53,53.0,0.41,0.5,7.77,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15433,2039-04-06,4,3,0,52,56.0,0.4,2.7,8.15,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15434,2039-04-07,4,4,0,55,46.0,1.64,0.0,7.27,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15435,2039-04-08,4,5,0,46,56.0,0.24,0.6,5.17,0,0,1,0,0,good,False,True,0.5,False,False,True,False
15436,2039-04-09,4,6,0,53,63.0,0.46,22.0,7.67,0,0,1,1,0,good,False,True,0.8,False,False,False,False
15437,2039-04-10,4,7,0,62,59.0,8.94,0.0,13.32,0,0,0,1,0,good,False,False,0.0,False,False,False,True
15438,2039-04-11,4,1,0,57,44.0,1.4,0.0,9.47,0,1,0,0,0,good,False,False,0.0,False,False,False,True
15439,2039-04-12,4,2,0,41,50.0,0.43,0.5,6.87,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15440,2039-04-13,4,3,0,46,46.0,0.33,0.4,8.27,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15441,2039-04-14,4,4,0,48,56.0,0.42,0.0,7.65,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15442,2039-04-15,4,5,0,53,52.0,5.52,1.8,8.12,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15443,2039-04-16,4,6,0,56,52.0,1.98,0.9,10.22,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15444,2039-04-17,4,7,0,50,45.0,0.92,0.8,7.52,0,0,1,1,0,good,True,False,0.0,True,False,False,False
15445,2039-04-18,4,1,0,46,34.0,0.82,0.0,7.72,0,0,1,0,0,good,True,False,0.0,True,False,False,False
15446,2039-04-19,4,2,0,32,43.0,0.02,0.1,5.32,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15447,2039-04-20,4,3,0,43,39.0,0.2,0.6,9.15,0,0,1,0,0,good,False,True,0.5,False,False,False,False
15448,2039-04-21,4,4,0,39,39.0,0.44,0.3,8.32,0,0,1,0,0,good,False,True,0.8,False,False,False,False
15449,2039-04-22,4,5,0,39,55.0,0.21,0.0,2.62,0,0,1,0,0,good,False,True,0.5,False,False,True,False
15450,2039-04-23,4,6,0,51,40.0,0.02,0.2,4.5,0,0,1,1,0,good,False,True,0.5,False,False,False,False
15451,2039-04-24,4,7,0,44,41.0,0.25,0.2,5.07,0,0,0,1,0,good,False,False,0.5,False,False,True,True
15452,2039-04-25,4,1,0,43,44.0,0.2,0.0,9.15,0,0,0,0,0,good,False,False,0.5,False,False,False,True
15453,2039-04-26,4,2,0,46,50.0,0.07,0.2,6.87,0,0,0,0,0,good,False,True,0.5,False,False,True,False
15454,2039-04-27,4,3,0,48,36.0,0.19,0.2,9.27,0,0,0,0,1,good,False,True,0.5,False,False,False,False
15455,2039-04-28,4,4,0,33,35.0,0.18,0.0,5.7,0,1,1,0,1,good,False,True,0.0,False,False,False,False
15456,2039-04-29,4,5,0,35,45.0,0.02,0.0,4.52,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15457,2039-04-30,4,6,0,42,39.0,0.89,1.1,8.12,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15458,2039-05-01,5,7,0,43,45.0,2.84,0.7,4.0,0,0,0,1,1,good,False,False,0.0,False,False,False,False
15459,2039-05-02,5,1,0,44,35.0,0.63,0.0,8.97,0,0,1,0,1,good,True,False,0.8,True,False,True,False
15460,2039-05-03,5,2,0,33,35.0,0.04,0.0,11.4,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15461,2039-05-04,5,3,0,37,38.0,0.0,0.1,2.8,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15462,2039-05-05,5,4,0,35,43.0,0.07,0.1,7.37,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15463,2039-05-06,5,5,0,40,36.0,0.11,0.1,4.57,0,0,1,0,1,good,False,True,0.5,False,False,True,False
15464,2039-05-07,5,6,0,36,36.0,0.12,0.0,5.12,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15465,2039-05-08,5,7,0,39,35.0,0.06,0.3,4.12,0,0,0,1,1,good,False,False,0.5,False,False,False,True
15466,2039-05-09,5,1,0,35,37.0,0.34,0.3,7.37,0,0,0,0,1,good,False,False,0.0,False,False,False,True
15467,2039-05-10,5,2,0,36,30.0,0.31,0.3,6.95,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15468,2039-05-11,5,3,0,33,38.0,0.46,0.4,4.35,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15469,2039-05-12,5,4,0,35,30.0,0.33,0.0,6.82,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15470,2039-05-13,5,5,0,27,27.0,0.01,0.0,13.02,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15471,2039-05-14,5,6,0,27,23.0,0.01,0.0,9.12,0,1,1,1,1,good,False,True,0.0,False,False,False,False
15472,2039-05-15,5,7,0,24,19.0,0.01,0.0,3.65,0,0,1,1,1,good,True,False,0.0,True,False,False,False
15473,2039-05-16,5,1,0,20,28.0,0.02,0.0,13.4,0,0,1,0,1,good,True,False,0.0,True,False,False,False
15474,2039-05-17,5,2,0,30,47.0,0.01,0.0,2.67,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15475,2039-05-18,5,3,0,44,42.0,0.93,0.2,5.75,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15476,2039-05-19,5,4,0,42,52.0,1.8,1.2,6.31,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15477,2039-05-20,5,5,0,51,53.0,1.22,1.4,6.87,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15478,2039-05-21,5,6,0,49,11.0,1.31,0.0,5.92,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15479,2039-05-22,5,7,0,12,30.0,0.03,0.0,6.65,0,0,0,1,1,good,False,False,0.0,False,False,False,True
15480,2039-05-23,5,1,0,30,-3.0,0.0,0.0,4.18,0,0,0,0,1,good,False,False,0.0,False,False,False,True
15481,2039-05-24,5,2,0,-3,-19.0,0.0,0.0,15.71,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15482,2039-05-25,5,3,0,-19,27.0,0.0,2.5,3.28,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15483,2039-05-26,5,4,0,29,21.0,1.21,0.0,13.48,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15484,2039-05-27,5,5,0,22,-5.0,0.08,0.0,1.4,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15485,2039-05-28,5,6,0,-5,-21.0,0.0,0.0,14.0,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15486,2039-05-29,5,7,1,-21,-20.0,0.0,0.6,2.57,0,1,0,1,1,good,False,False,0.0,False,False,False,False
15487,2039-05-30,5,1,0,-20,63.0,0.47,0.0,0.85,0,0,1,0,0,good,True,False,0.0,True,False,False,False
15488,2039-05-31,5,2,0,60,20.0,0.0,0.1,5.15,0,0,0,0,1,good,False,True,0.0,False,False,False,False
15489,2039-06-01,6,3,0,20,10.0,0.08,0.0,4.81,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15490,2039-06-02,6,4,0,10,15.0,0.0,0.8,11.84,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15491,2039-06-03,6,5,0,16,5.0,0.6,0.0,4.55,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15492,2039-06-04,6,6,0,5,27.0,0.01,0.0,6.04,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15493,2039-06-05,6,7,0,25,5.0,0.0,0.2,3.81,0,0,0,1,1,good,False,False,0.0,False,False,False,True
15494,2039-06-06,6,1,0,6,31.0,0.25,2.9,10.34,0,0,0,0,1,good,False,False,0.0,False,False,False,True
15495,2039-06-07,6,2,0,32,-7.0,1.44,0.1,10.71,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15496,2039-06-08,6,3,0,-6,-18.0,0.0,0.0,6.61,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15497,2039-06-09,6,4,0,-18,3.0,0.0,0.0,3.43,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15498,2039-06-10,6,5,0,3,-19.0,0.0,0.0,3.37,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15499,2039-06-11,6,6,0,-18,8.0,0.0,0.0,0.62,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15500,2039-06-12,6,7,0,8,58.0,0.01,0.0,1.05,0,0,1,1,0,good,True,False,0.0,True,False,False,False
15501,2039-06-13,6,1,0,60,60.0,0.0,0.0,1.5,0,1,0,0,0,good,False,False,0.0,False,False,False,False
15502,2039-06-14,6,2,0,60,60.0,0.0,0.0,0.0,0,0,0,0,0,good,False,True,0.0,False,False,False,False
15503,2039-06-15,6,3,0,60,26.0,0.0,0.1,0.0,0,0,0,0,1,good,False,True,0.0,False,False,False,False
15504,2039-06-16,6,4,0,28,19.0,0.14,0.0,7.08,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15505,2039-06-17,6,5,0,18,27.0,0.0,0.1,14.05,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15506,2039-06-18,6,6,0,30,11.0,0.13,0.0,10.01,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15507,2039-06-19,6,7,1,11,-9.0,0.0,0.0,7.15,0,0,0,1,1,good,False,False,0.0,False,False,False,True
15508,2039-06-20,6,1,0,-9,64.0,0.0,0.0,6.05,0,0,0,0,0,good,False,False,0.0,False,False,False,True
15509,2039-06-21,6,2,0,60,-7.0,0.0,0.0,13.7,0,0,0,0,1,good,False,True,0.0,False,False,False,False
15510,2039-06-22,6,3,0,-8,62.0,0.0,0.0,9.58,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15511,2039-06-23,6,4,0,60,24.0,0.0,0.4,10.0,0,0,0,0,1,good,False,True,0.0,False,False,False,False
15512,2039-06-24,6,5,0,22,47.0,0.38,0.0,4.24,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15513,2039-06-25,6,6,0,48,51.0,0.0,0.0,2.74,0,0,1,1,0,good,False,True,0.5,False,False,False,False
15514,2039-06-26,6,7,0,47,56.0,0.0,0.0,4.41,0,0,1,1,0,good,True,False,0.5,True,False,True,False
15515,2039-06-27,6,1,0,58,53.0,0.0,0.0,2.38,0,0,0,0,0,good,True,False,0.0,True,False,False,False
15516,2039-06-28,6,2,0,57,42.0,0.0,0.0,2.41,0,0,0,0,0,good,False,True,0.0,False,False,False,False
15517,2039-06-29,6,3,0,42,40.0,0.0,0.2,3.18,0,1,1,0,0,good,False,True,0.5,False,False,True,False
15518,2039-06-30,6,4,0,40,32.0,0.35,0.3,5.72,0,0,1,0,1,good,False,True,0.8,False,False,True,False
15519,2039-07-01,7,5,0,33,42.0,0.47,0.4,6.07,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15520,2039-07-02,7,6,0,39,56.0,0.48,0.1,0.0,0,0,1,1,0,good,False,True,0.8,False,False,True,False
15521,2039-07-03,7,7,1,55,39.0,0.04,0.0,1.47,0,0,0,1,0,good,False,False,0.5,False,False,False,True
15522,2039-07-04,7,1,0,43,50.0,0.0,0.6,3.44,0,0,0,0,0,good,False,False,0.5,False,False,False,True
15523,2039-07-05,7,2,0,49,46.0,1.06,0.0,3.08,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15524,2039-07-06,7,3,0,46,52.0,2.86,0.5,0.0,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15525,2039-07-07,7,4,0,51,58.0,0.41,3.3,3.4,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15526,2039-07-08,7,5,0,53,52.0,1.08,0.0,3.38,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15527,2039-07-09,7,6,0,58,62.0,0.0,0.0,1.28,0,0,0,1,0,good,False,True,0.0,False,False,False,False
15528,2039-07-10,7,7,0,59,41.0,0.05,2.3,1.87,0,0,0,1,0,good,True,False,0.0,True,False,False,False
15529,2039-07-11,7,1,0,43,42.0,1.52,1.9,4.07,0,0,1,0,1,good,True,False,0.0,True,False,False,False
15530,2039-07-12,7,2,0,43,49.0,2.13,1.2,2.25,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15531,2039-07-13,7,3,0,47,52.0,1.21,0.7,2.42,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15532,2039-07-14,7,4,0,53,59.0,0.44,0.0,5.7,0,1,1,0,0,good,False,True,0.8,False,False,True,False
15533,2039-07-15,7,5,0,59,58.0,0.0,0.0,3.92,0,0,0,0,0,good,False,True,0.0,False,False,False,False
15534,2039-07-16,7,6,0,53,48.0,2.44,0.3,6.1,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15535,2039-07-17,7,7,0,49,50.0,0.0,0.1,11.01,0,0,0,1,0,good,False,False,0.5,False,False,True,True
15536,2039-07-18,7,1,0,55,53.0,0.04,0.3,2.08,0,0,0,0,0,good,False,False,0.5,False,False,True,True
15537,2039-07-19,7,2,0,55,49.0,0.51,0.8,3.58,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15538,2039-07-20,7,3,0,49,22.0,0.59,0.0,6.12,0,0,1,0,1,good,False,True,0.8,False,False,True,False
15539,2039-07-21,7,4,0,21,27.0,0.0,0.1,3.18,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15540,2039-07-22,7,5,0,26,16.0,0.1,0.4,5.14,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15541,2039-07-23,7,6,0,17,20.0,0.55,0.2,4.5,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15542,2039-07-24,7,7,0,22,26.0,0.14,0.0,5.38,0,0,1,1,1,good,True,False,0.0,True,False,False,False
15543,2039-07-25,7,1,0,27,28.0,0.05,0.0,2.14,0,0,0,0,1,good,False,False,0.0,False,False,False,False
15544,2039-07-26,7,2,0,29,41.0,0.0,0.3,4.88,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15545,2039-07-27,7,3,0,37,28.0,0.55,0.2,5.9,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15546,2039-07-28,7,4,0,31,34.0,0.25,0.6,4.41,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15547,2039-07-29,7,5,0,37,37.0,0.78,0.7,7.74,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15548,2039-07-30,7,6,0,37,63.0,0.78,0.7,7.74,0,1,1,1,0,good,False,True,0.0,False,False,False,False
15549,2039-07-31,7,7,0,64,69.0,0.62,2.0,6.71,0,0,0,1,0,good,False,False,0.3,False,False,False,True
15550,2039-08-01,8,1,0,76,56.0,2.1,1.7,9.25,0,0,0,0,1,good,False,False,0.0,False,False,False,True
15551,2039-08-02,8,2,0,61,55.0,1.53,1.9,6.07,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15552,2039-08-03,8,3,0,60,76.0,1.93,0.5,6.31,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15553,2039-08-04,8,4,0,78,82.0,0.13,0.7,9.74,0,0,0,0,0,good,False,True,0.0,False,False,False,False
15554,2039-08-05,8,5,0,75,62.0,1.86,0.0,7.22,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15555,2039-08-06,8,6,0,67,57.0,0.78,4.5,8.47,0,0,1,1,0,good,False,True,0.3,False,False,True,False
15556,2039-08-07,8,7,0,55,58.0,4.47,3.1,7.04,0,0,1,1,1,good,True,False,0.0,True,False,False,False
15557,2039-08-08,8,1,0,56,73.0,2.87,1.1,6.18,0,0,0,0,1,good,False,False,0.0,False,False,False,False
15558,2039-08-09,8,2,0,67,72.0,0.37,2.6,6.65,0,0,1,0,1,good,False,True,0.3,False,False,True,False
15559,2039-08-10,8,3,0,70,78.0,1.2,5.4,8.4,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15560,2039-08-11,8,4,0,74,59.0,1.87,4.0,10.37,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15561,2039-08-12,8,5,0,54,42.0,3.77,1.0,3.34,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15562,2039-08-13,8,6,0,42,47.0,1.03,1.1,4.17,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15563,2039-08-14,8,7,0,45,50.0,1.11,1.7,7.17,0,0,0,1,1,good,False,False,0.0,False,False,False,True
15564,2039-08-15,8,1,0,48,50.0,1.57,2.0,3.24,0,1,0,0,1,good,False,False,0.0,False,False,False,True
15565,2039-08-16,8,2,0,49,58.0,2.11,3.1,5.41,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15566,2039-08-17,8,3,0,54,77.0,3.34,2.0,4.42,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15567,2039-08-18,8,4,0,73,67.0,1.94,0.0,2.42,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15568,2039-08-19,8,5,0,74,69.0,0.36,6.9,1.92,0,0,1,0,0,good,False,True,0.3,False,False,False,False
15569,2039-08-20,8,6,0,75,67.0,3.32,0.7,5.08,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15570,2039-08-21,8,7,0,74,67.0,2.11,0.9,4.37,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15571,2039-08-22,8,1,0,73,24.0,0.28,0.8,2.78,0,0,1,0,1,good,True,False,0.3,True,False,True,False
15572,2039-08-23,8,2,0,26,26.0,0.79,0.2,4.05,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15573,2039-08-24,8,3,0,26,22.0,0.26,1.8,1.78,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15574,2039-08-25,8,4,0,20,25.0,0.87,0.6,7.75,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15575,2039-08-26,8,5,0,26,27.0,0.57,0.5,9.95,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15576,2039-08-27,8,6,0,26,30.0,0.34,0.1,8.54,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15577,2039-08-28,8,7,0,28,27.0,0.15,0.1,7.35,0,0,0,1,1,good,False,False,0.0,False,False,False,True
15578,2039-08-29,8,1,0,29,22.0,0.1,0.7,8.27,0,0,0,0,1,good,False,False,0.0,False,False,False,True
15579,2039-08-30,8,2,0,24,32.0,0.52,0.1,8.94,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15580,2039-08-31,8,3,0,31,32.0,0.08,0.0,7.72,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15581,2039-09-01,9,4,0,34,27.0,1.1,0.8,5.41,0,1,1,0,1,good,False,True,0.0,False,False,False,False
15582,2039-09-02,9,5,0,28,29.0,0.76,0.2,9.72,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15583,2039-09-03,9,6,0,30,27.0,0.29,0.9,8.2,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15584,2039-09-04,9,7,1,26,23.0,0.71,0.1,9.34,0,0,1,1,1,good,True,False,0.0,True,False,False,False
15585,2039-09-05,9,1,0,22,26.0,0.07,0.0,9.85,0,0,1,0,1,good,True,False,0.0,True,False,False,False
15586,2039-09-06,9,2,0,25,21.0,0.05,0.2,11.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15587,2039-09-07,9,3,0,21,24.0,0.3,0.1,10.24,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15588,2039-09-08,9,4,0,22,22.0,0.08,0.3,11.52,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15589,2039-09-09,9,5,0,21,29.0,0.26,0.0,9.68,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15590,2039-09-10,9,6,0,26,29.0,0.03,0.0,8.41,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15591,2039-09-11,9,7,0,28,21.0,0.0,0.1,10.1,0,0,0,1,1,good,False,False,0.0,False,False,False,True
15592,2039-09-12,9,1,0,22,28.0,0.09,0.0,6.47,0,0,0,0,1,good,False,False,0.0,False,False,False,True
15593,2039-09-13,9,2,0,29,29.0,0.0,0.1,8.11,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15594,2039-09-14,9,3,0,29,34.0,0.05,0.0,6.27,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15595,2039-09-15,9,4,0,31,31.0,0.0,0.5,9.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15596,2039-09-16,9,5,0,31,36.0,0.73,0.7,6.4,0,1,1,0,1,good,False,True,0.0,False,False,False,False
15597,2039-09-17,9,6,0,36,33.0,0.75,1.3,2.01,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15598,2039-09-18,9,7,0,34,32.0,1.36,1.2,5.8,0,0,1,1,1,good,True,False,0.0,True,False,False,False
15599,2039-09-19,9,1,0,35,34.0,1.24,1.0,6.4,0,0,0,0,1,good,False,False,0.0,False,False,False,False
15600,2039-09-20,9,2,0,35,54.0,0.92,0.9,5.67,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15601,2039-09-21,9,3,0,51,55.0,0.97,1.1,6.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15602,2039-09-22,9,4,0,52,52.0,1.07,2.2,8.87,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15603,2039-09-23,9,5,0,54,44.0,2.31,0.0,7.65,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15604,2039-09-24,9,6,0,47,51.0,0.43,2.2,7.2,0,0,1,1,0,good,False,True,0.8,False,False,True,False
15605,2039-09-25,9,7,0,52,24.0,1.87,0.0,5.2,0,0,0,1,1,good,False,False,0.0,False,False,False,True
15606,2039-09-26,9,1,0,22,14.0,0.1,0.0,4.38,0,0,0,0,1,good,False,False,0.0,False,False,False,True
15607,2039-09-27,9,2,0,14,27.0,0.02,0.2,4.15,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15608,2039-09-28,9,3,0,26,37.0,0.19,2.8,5.02,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15609,2039-09-29,9,4,0,37,37.0,1.08,1.9,6.98,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15610,2039-09-30,9,5,0,37,36.0,1.45,0.4,5.98,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15611,2039-10-01,10,6,0,33,30.0,0.24,0.3,7.38,0,1,1,1,1,good,False,True,0.0,False,False,False,False
15612,2039-10-02,10,7,0,30,29.0,0.29,0.3,7.04,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15613,2039-10-03,10,1,0,28,29.0,0.33,0.2,7.28,0,0,0,0,0,good,False,False,0.0,False,False,False,False
