,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind
15641,2039-10-31,10,1,0,33,11.0,0.01,0.3,8.27
15642,2039-11-01,11,2,0,11,8.0,0.28,0.0,5.37
15643,2039-11-02,11,3,0,9,-3.0,0.02,0.0,3.58
15644,2039-11-03,11,4,0,-3,12.0,0.04,0.0,7.84
15645,2039-11-04,11,5,0,12,1.0,0.03,0.2,5.64
15646,2039-11-05,11,6,0,1,1.0,0.21,0.1,15.1
15647,2039-11-06,11,7,0,1,0.0,0.09,0.2,3.9
15648,2039-11-07,11,1,0,0,10.0,0.22,0.2,8.12
15649,2039-11-08,11,2,0,10,12.0,0.19,0.6,4.07
15650,2039-11-09,11,3,0,12,6.0,0.7,0.0,7.2
15651,2039-11-10,11,4,1,6,20.0,0.01,0.3,9.64
15652,2039-11-11,11,5,0,18,20.0,0.3,0.0,5.18
15653,2039-11-12,11,6,0,21,23.0,0.02,0.0,9.72
15654,2039-11-13,11,7,0,24,20.0,0.0,0.1,9.12
15655,2039-11-14,11,1,0,19,23.0,0.09,0.0,11.6
15656,2039-11-15,11,2,0,22,24.0,0.01,0.0,7.07
15657,2039-11-16,11,3,0,24,18.0,0.04,0.1,10.32
15658,2039-11-17,11,4,0,18,17.0,0.07,0.0,7.57
15659,2039-11-18,11,5,0,17,12.0,0.03,0.2,7.68
15660,2039-11-19,11,6,0,13,27.0,0.19,0.2,9.95
15661,2039-11-20,11,7,0,27,26.0,0.15,0.5,2.8
15662,2039-11-21,11,1,0,28,45.0,0.53,0.0,3.2
15663,2039-11-22,11,2,0,49,44.0,0.0,0.0,1.62
15664,2039-11-23,11,3,1,44,43.0,0.0,0.5,3.3
15665,2039-11-24,11,4,0,40,30.0,0.39,1.4,3.21
15666,2039-11-25,11,5,0,29,29.0,0.91,0.0,5.5
15667,2039-11-26,11,6,0,27,7.0,0.32,1.0,3.97
15668,2039-11-27,11,7,0,7,40.0,1.32,1.4,39.51
15669,2039-11-28,11,1,0,37,37.0,1.08,0.6,6.78
15670,2039-11-29,11,2,0,37,41.0,0.66,0.0,7.67
15671,2039-11-30,11,3,0,38,31.0,0.0,0.0,2.85
15672,2039-12-01,12,4,0,34,41.0,0.0,0.0,7.27
15673,2039-12-02,12,5,0,39,29.0,0.0,0.2,3.22
15674,2039-12-03,12,6,0,30,28.0,0.28,0.4,5.31
15675,2039-12-04,12,7,0,26,29.0,1.01,0.7,6.5
15676,2039-12-05,12,1,0,32,32.0,0.77,0.1,10.88
15677,2039-12-06,12,2,0,29,36.0,0.12,0.7,3.41
15678,2039-12-07,12,3,0,35,41.0,0.52,0.4,6.42
15679,2039-12-08,12,4,0,39,34.0,0.62,0.8,8.84
15680,2039-12-09,12,5,0,31,28.0,0.86,0.6,8.71
15681,2039-12-10,12,6,0,29,41.0,0.61,0.8,7.61
15682,2039-12-11,12,7,0,38,50.0,0.74,1.8,6.34
15683,2039-12-12,12,1,0,49,38.0,1.7,1.0,3.47
15684,2039-12-13,12,2,0,41,43.0,1.04,0.8,3.57
15685,2039-12-14,12,3,0,39,40.0,0.82,0.8,4.62
15686,2039-12-15,12,4,0,39,41.0,0.77,0.9,2.82
15687,2039-12-16,12,5,0,41,47.0,0.97,2.1,2.47
15688,2039-12-17,12,6,0,47,2.0,2.16,0.3,5.28
15689,2039-12-18,12,7,0,2,-1.0,0.52,0.1,12.14
15690,2039-12-19,12,1,0,-1,11.0,0.05,0.3,15.91
15691,2039-12-20,12,2,0,12,9.0,0.35,0.7,12.72
15692,2039-12-21,12,3,0,10,0.0,0.78,0.4,13.02
15693,2039-12-22,12,4,0,0,32.0,0.33,2.2,11.56
15694,2039-12-23,12,5,0,30,31.0,0.94,0.6,9.57
15695,2039-12-24,12,6,0,31,31.0,0.77,0.6,11.27
15696,2039-12-25,12,7,1,31,29.0,0.69,0.7,7.57
15697,2039-12-26,12,1,0,29,26.0,0.71,1.2,8.24
15698,2039-12-27,12,2,0,27,28.0,1.11,1.2,9.07
15699,2039-12-28,12,3,0,28,30.0,1.22,1.0,10.27
15700,2039-12-29,12,4,0,29,35.0,1.09,0.2,10.2
15701,2039-12-30,12,5,0,33,34.0,0.0,0.0,10.12
15702,2039-12-31,12,6,0,37,30.0,0.0,0.0,10.94
15703,2040-01-01,1,7,1,33,37.0,0.0,0.0,7.64
15704,2040-01-02,1,1,0,36,39.0,0.0,4.8,7.97
15705,2040-01-03,1,2,0,40,22.0,3.58,0.5,7.31
15706,2040-01-04,1,3,0,22,41.0,0.47,0.0,3.84
15707,2040-01-05,1,4,0,38,40.0,2.22,2.4,6.58
15708,2040-01-06,1,5,0,39,21.0,0.86,0.5,2.01
15709,2040-01-07,1,6,0,22,39.0,0.54,0.0,3.34
15710,2040-01-08,1,7,0,36,22.0,1.75,0.0,10.52
15711,2040-01-09,1,1,0,24,40.0,0.51,0.9,2.51
15712,2040-01-10,1,2,0,38,36.0,2.38,1.6,6.55
15713,2040-01-11,1,3,0,33,33.0,0.71,1.1,5.77
15714,2040-01-12,1,4,0,33,32.0,1.23,1.0,12.0
15715,2040-01-13,1,5,0,35,37.0,0.9,0.9,6.58
15716,2040-01-14,1,6,0,38,31.0,0.91,0.7,8.12
15717,2040-01-15,1,7,1,32,31.0,0.78,0.3,8.07
15718,2040-01-16,1,1,0,32,32.0,0.48,0.6,5.12
15719,2040-01-17,1,2,0,35,76.0,0.7,0.7,6.15
15720,2040-01-18,1,3,0,82,36.0,0.65,0.4,8.07
15721,2040-01-19,1,4,0,33,43.0,0.34,0.5,5.11
15722,2040-01-20,1,5,0,43,55.0,0.61,6.4,3.12
15723,2040-01-21,1,6,0,53,47.0,4.06,1.1,4.82
15724,2040-01-22,1,7,0,46,43.0,1.24,0.5,2.7
15725,2040-01-23,1,1,0,41,8.0,0.6,0.2,3.42
15726,2040-01-24,1,2,0,8,9.0,0.2,0.3,13.27
15727,2040-01-25,1,3,0,10,8.0,0.43,0.2,13.28
15728,2040-01-26,1,4,0,8,8.0,0.19,0.0,16.87
15729,2040-01-27,1,5,0,9,14.0,0.03,0.3,10.14
15730,2040-01-28,1,6,0,15,39.0,0.29,0.3,12.32
15731,2040-01-29,1,7,0,38,38.0,1.15,4.2,3.22
15732,2040-01-30,1,1,0,42,36.0,1.47,1.2,4.95
15733,2040-01-31,1,2,0,35,36.0,1.35,2.0,6.54
15734,2040-02-01,2,3,0,35,39.0,1.97,1.3,5.0
15735,2040-02-02,2,4,0,41,41.0,1.27,2.0,3.95
15736,2040-02-03,2,5,0,40,37.0,1.88,0.8,6.95
15737,2040-02-04,2,6,0,39,42.0,0.74,1.7,6.62
15738,2040-02-05,2,7,0,40,42.0,1.83,0.4,1.2
15739,2040-02-06,2,1,0,42,33.0,0.2,0.0,9.27
15740,2040-02-07,2,2,0,36,43.0,0.0,0.7,9.67
15741,2040-02-08,2,3,0,46,50.0,0.56,0.8,8.41
15742,2040-02-09,2,4,0,48,55.0,0.65,0.8,3.51
15743,2040-02-10,2,5,0,53,61.0,1.08,0.9,8.7
15744,2040-02-11,2,6,0,59,37.0,0.96,0.0,9.52
15745,2040-02-12,2,7,0,39,48.0,0.0,0.9,8.94
15746,2040-02-13,2,1,0,50,59.0,0.65,0.1,7.71
15747,2040-02-14,2,2,0,55,32.0,0.15,0.0,9.94
15748,2040-02-15,2,3,0,34,44.0,0.0,0.1,7.01
15749,2040-02-16,2,4,0,46,46.0,0.09,0.1,7.55
15750,2040-02-17,2,5,0,44,51.0,0.15,0.4,8.42
15751,2040-02-18,2,6,0,48,48.0,0.73,0.0,5.2
15752,2040-02-19,2,7,1,48,43.0,0.0,0.2,5.54
15753,2040-02-20,2,1,0,44,56.0,0.12,0.0,7.42
15754,2040-02-21,2,2,0,58,59.0,0.91,0.9,12.98
15755,2040-02-22,2,3,0,54,43.0,0.97,0.0,8.98
15756,2040-02-23,2,4,0,39,44.0,0.0,0.0,9.41
15757,2040-02-24,2,5,0,43,43.0,0.02,0.2,8.32
15758,2040-02-25,2,6,0,44,47.0,0.31,0.2,7.9
15759,2040-02-26,2,7,0,48,55.0,0.32,0.6,6.45
15760,2040-02-27,2,1,0,54,49.0,0.66,0.1,8.28
15761,2040-02-28,2,2,0,46,40.0,0.2,0.0,7.5
15762,2040-02-29,2,3,0,39,31.0,0.0,0.9,10.44
15763,2040-03-01,3,4,0,33,41.0,0.73,0.8,2.27
15764,2040-03-02,3,5,0,38,27.0,1.67,0.2,6.08
15765,2040-03-03,3,6,0,29,36.0,0.31,0.0,6.54
15766,2040-03-04,3,7,0,37,47.0,1.41,2.4,2.37
15767,2040-03-05,3,1,0,43,39.0,1.61,1.4,5.41
15768,2040-03-06,3,2,0,39,41.0,1.46,1.6,5.32
15769,2040-03-07,3,3,0,38,36.0,1.67,2.4,6.08
15770,2040-03-08,3,4,0,39,37.0,2.66,1.2,6.74
15771,2040-03-09,3,5,0,40,22.0,1.21,0.4,7.24
15772,2040-03-10,3,6,0,22,19.0,0.26,0.3,6.44
15773,2040-03-11,3,7,0,21,32.0,0.19,1.0,7.32
15774,2040-03-12,3,1,0,34,34.0,2.29,7.5,6.07
15775,2040-03-13,3,2,0,35,35.0,3.29,0.9,6.02
15776,2040-03-14,3,3,0,36,23.0,0.91,0.4,10.81
15777,2040-03-15,3,4,0,22,24.0,0.33,0.5,6.2
15778,2040-03-16,3,5,0,24,30.0,0.33,0.7,2.75
15779,2040-03-17,3,6,0,32,40.0,0.72,0.3,6.91
15780,2040-03-18,3,7,0,37,29.0,0.28,1.2,4.21
15781,2040-03-19,3,1,0,31,35.0,0.98,0.6,5.08
15782,2040-03-20,3,2,0,36,28.0,0.75,0.4,3.35
15783,2040-03-21,3,3,0,27,24.0,0.3,0.5,9.87
15784,2040-03-22,3,4,0,24,24.0,0.55,0.6,8.5
15785,2040-03-23,3,5,0,23,29.0,0.46,0.7,5.84
15786,2040-03-24,3,6,0,27,7.0,0.53,0.4,9.32
15787,2040-03-25,3,7,0,6,20.0,0.45,0.1,4.91
15788,2040-03-26,3,1,0,19,15.0,0.12,0.0,10.21
15789,2040-03-27,3,2,0,14,17.0,0.04,0.1,2.55
15790,2040-03-28,3,3,0,16,8.0,0.08,0.3,13.38
15791,2040-03-29,3,4,0,9,54.0,0.2,0.4,5.08
15792,2040-03-30,3,5,0,50,50.0,0.48,0.0,6.47
15793,2040-03-31,3,6,0,47,64.0,1.29,9.1,8.91
15794,2040-04-01,4,7,0,59,56.0,3.19,1.7,7.81
15795,2040-04-02,4,1,0,57,16.0,1.59,0.9,5.48
15796,2040-04-03,4,2,0,17,31.0,0.33,4.2,3.9
15797,2040-04-04,4,3,0,29,23.0,1.43,0.6,4.8
15798,2040-04-05,4,4,0,23,-2.0,0.17,0.2,9.74
15799,2040-04-06,4,5,0,-2,34.0,0.19,1.8,2.15
15800,2040-04-07,4,6,0,37,20.0,2.11,0.0,20.1
15801,2040-04-08,4,7,0,21,-1.0,1.88,0.0,3.4
15802,2040-04-09,4,1,0,-1,-9.0,0.05,0.3,11.58
15803,2040-04-10,4,2,0,-9,-12.0,0.28,0.0,0.54
15804,2040-04-11,4,3,0,-13,62.0,0.0,0.0,0.91
15805,2040-04-12,4,4,0,60,26.0,0.0,0.6,5.08
15806,2040-04-13,4,5,0,29,29.0,0.51,0.5,4.37
15807,2040-04-14,4,6,0,27,20.0,0.41,1.6,6.35
15808,2040-04-15,4,7,0,19,13.0,1.25,0.0,5.22
15809,2040-04-16,4,1,0,13,27.0,0.13,0.0,8.8
15810,2040-04-17,4,2,0,28,29.0,2.63,0.3,6.95
15811,2040-04-18,4,3,0,30,33.0,0.14,2.0,8.32
15812,2040-04-19,4,4,0,33,16.0,1.3,0.1,3.78
15813,2040-04-20,4,5,0,17,5.0,0.05,0.1,19.32
15814,2040-04-21,4,6,0,5,23.0,0.07,0.4,0.81
15815,2040-04-22,4,7,0,24,-23.0,0.31,0.0,15.32
15816,2040-04-23,4,1,0,-21,15.0,0.0,0.1,0.2
15817,2040-04-24,4,2,0,15,64.0,0.05,0.0,6.14
15818,2040-04-25,4,3,0,60,60.0,0.0,0.0,1.6
15819,2040-04-26,4,4,0,60,61.0,0.0,0.0,0.0
15820,2040-04-27,4,5,0,60,32.0,0.0,3.3,16.4
15821,2040-04-28,4,6,0,33,22.0,2.33,1.0,4.84
15822,2040-04-29,4,7,0,21,42.0,0.9,1.0,13.37
15823,2040-04-30,4,1,0,39,14.0,0.9,0.0,22.67
15824,2040-05-01,5,2,0,13,-3.0,0.43,0.0,4.12
15825,2040-05-02,5,3,0,-3,65.0,0.0,0.0,5.1
15826,2040-05-03,5,4,0,60,9.0,0.0,0.0,21.38
15827,2040-05-04,5,5,0,8,57.0,0.04,0.0,12.6
15828,2040-05-05,5,6,0,60,21.0,0.0,4.1,5.12
15829,2040-05-06,5,7,0,23,52.0,2.56,0.2,2.15
15830,2040-05-07,5,1,0,51,44.0,0.04,0.0,4.57
15831,2040-05-08,5,2,0,48,66.0,0.04,0.1,8.07
15832,2040-05-09,5,3,0,61,55.0,0.1,0.2,3.78
15833,2040-05-10,5,4,0,59,45.0,0.2,0.1,4.24
15834,2040-05-11,5,5,0,43,38.0,0.1,0.0,7.58
15835,2040-05-12,5,6,0,37,32.0,0.0,0.0,6.05
15836,2040-05-13,5,7,0,33,42.0,0.0,0.2,5.44
15837,2040-05-14,5,1,0,41,56.0,0.15,0.4,0.0
15838,2040-05-15,5,2,0,52,38.0,0.36,0.1,2.18
15839,2040-05-16,5,3,0,42,45.0,0.06,1.3,4.47
15840,2040-05-17,5,4,0,49,41.0,1.07,2.5,4.54
15841,2040-05-18,5,5,0,45,50.0,3.73,1.5,0.0
15842,2040-05-19,5,6,0,50,49.0,1.62,0.8,3.72
15843,2040-05-20,5,7,0,51,53.0,0.86,0.8,5.75
15844,2040-05-21,5,1,0,57,58.0,0.78,0.8,3.6
15845,2040-05-22,5,2,0,57,43.0,0.75,1.6,5.41
15846,2040-05-23,5,3,0,46,45.0,1.6,3.0,8.91
15847,2040-05-24,5,4,0,46,48.0,2.96,2.2,6.92
15848,2040-05-25,5,5,0,47,55.0,2.13,0.9,4.25
15849,2040-05-26,5,6,0,50,55.0,0.82,1.3,5.07
15850,2040-05-27,5,7,1,58,56.0,1.32,1.5,3.02
15851,2040-05-28,5,1,0,51,47.0,1.54,0.3,7.04
15852,2040-05-29,5,2,0,46,48.0,0.26,0.1,12.8
15853,2040-05-30,5,3,0,52,55.0,1.53,0.0,2.75
15854,2040-05-31,5,4,0,51,50.0,0.93,0.9,3.45
15855,2040-06-01,6,5,0,48,27.0,0.82,0.3,5.87
15856,2040-06-02,6,6,0,29,26.0,0.34,0.2,6.25
15857,2040-06-03,6,7,0,24,16.0,0.29,0.5,4.02
15858,2040-06-04,6,1,0,16,21.0,0.39,0.6,3.7
15859,2040-06-05,6,2,0,20,30.0,0.63,0.4,4.04
15860,2040-06-06,6,3,0,33,22.0,0.31,0.2,3.38
15861,2040-06-07,6,4,0,23,34.0,0.23,0.0,3.61
15862,2040-06-08,6,5,0,35,27.0,1.53,1.0,7.7
15863,2040-06-09,6,6,0,29,37.0,1.34,1.2,5.64
15864,2040-06-10,6,7,0,35,36.0,1.09,1.0,6.87
15865,2040-06-11,6,1,0,35,70.0,1.09,0.0,6.87
15866,2040-06-12,6,2,0,69,73.0,0.01,0.0,3.67
15867,2040-06-13,6,3,0,77,71.0,0.02,0.0,7.68
15868,2040-06-14,6,4,0,67,61.0,0.0,0.1,4.38
15869,2040-06-15,6,5,0,64,86.0,0.09,0.0,4.52
15870,2040-06-16,6,6,0,78,79.0,0.01,0.0,7.67
15871,2040-06-17,6,7,0,78,72.0,0.04,0.1,6.45
15872,2040-06-18,6,1,1,71,67.0,0.19,4.5,4.64
15873,2040-06-19,6,2,0,63,65.0,2.87,0.0,7.3
15874,2040-06-20,6,3,0,64,65.0,0.53,0.0,3.95
15875,2040-06-21,6,4,0,72,79.0,0.04,0.2,3.98
15876,2040-06-22,6,5,0,73,82.0,0.19,0.0,5.68
15877,2040-06-23,6,6,0,75,58.0,0.05,0.2,7.85
15878,2040-06-24,6,7,0,60,48.0,0.17,0.1,3.82
15879,2040-06-25,6,1,0,45,47.0,0.18,0.1,3.92
15880,2040-06-26,6,2,0,47,49.0,0.2,0.4,7.5
15881,2040-06-27,6,3,0,53,52.0,1.25,1.6,4.25
15882,2040-06-28,6,4,0,54,64.0,1.24,1.0,4.52
15883,2040-06-29,6,5,0,59,73.0,0.49,1.1,5.25
15884,2040-06-30,6,6,0,71,66.0,4.98,0.0,2.12
15885,2040-07-01,7,7,0,72,66.0,0.11,0.2,7.01
15886,2040-07-02,7,1,0,73,71.0,0.18,0.3,6.32
15887,2040-07-03,7,2,1,70,75.0,0.23,0.1,8.05
15888,2040-07-04,7,3,0,71,24.0,0.06,0.3,8.35
15889,2040-07-05,7,4,0,24,21.0,0.43,0.6,4.34
15890,2040-07-06,7,5,0,20,20.0,0.72,2.9,2.47
15891,2040-07-07,7,6,0,20,12.0,1.32,0.0,6.18
15892,2040-07-08,7,7,0,12,13.0,0.28,0.1,10.61
15893,2040-07-09,7,1,0,13,17.0,0.17,0.1,8.52
15894,2040-07-10,7,2,0,16,16.0,0.12,0.0,6.54
15895,2040-07-11,7,3,0,16,9.0,0.01,0.3,7.61
15896,2040-07-12,7,4,0,9,18.0,0.34,0.1,8.34
15897,2040-07-13,7,5,0,19,31.0,0.09,1.2,8.0
15898,2040-07-14,7,6,0,30,15.0,0.98,0.2,5.94
15899,2040-07-15,7,7,0,16,19.0,0.16,0.9,9.18
15900,2040-07-16,7,1,0,19,12.0,0.66,0.3,7.97
15901,2040-07-17,7,2,0,13,7.0,0.28,0.1,8.44
15902,2040-07-18,7,3,0,7,13.0,0.1,0.1,8.87
15903,2040-07-19,7,4,0,12,5.0,0.08,0.3,7.32
15904,2040-07-20,7,5,0,5,10.0,0.27,0.1,9.22
15905,2040-07-21,7,6,0,10,4.0,0.16,0.1,8.42
15906,2040-07-22,7,7,0,4,19.0,0.2,0.1,8.32
15907,2040-07-23,7,1,0,18,18.0,0.07,0.1,8.27
15908,2040-07-24,7,2,0,18,16.0,0.08,0.1,9.07
15909,2040-07-25,7,3,0,15,24.0,0.12,0.1,8.22
15910,2040-07-26,7,4,0,22,22.0,0.07,0.1,7.02
15911,2040-07-27,7,5,0,20,24.0,0.17,0.1,6.97
15912,2040-07-28,7,6,0,23,25.0,0.11,0.0,8.7
15913,2040-07-29,7,7,0,28,38.0,2.36,0.0,8.58
15914,2040-07-30,7,1,0,37,33.0,2.86,2.5,2.98
15915,2040-07-31,7,2,0,34,33.0,2.35,2.7,8.8
15916,2040-08-01,8,3,0,33,31.0,2.71,2.7,8.18
15917,2040-08-02,8,4,0,34,62.0,2.61,1.9,6.97
15918,2040-08-03,8,5,0,61,63.0,1.91,0.3,7.3
15919,2040-08-04,8,6,0,62,66.0,0.4,0.5,9.25
15920,2040-08-05,8,7,0,63,54.0,1.98,0.0,7.58
15921,2040-08-06,8,1,0,51,60.0,0.19,3.1,8.24
15922,2040-08-07,8,2,0,61,13.0,1.28,0.0,6.2
15923,2040-08-08,8,3,0,14,7.0,0.97,1.0,5.05
15924,2040-08-09,8,4,0,8,21.0,0.93,1.6,4.97
15925,2040-08-10,8,5,0,21,32.0,1.68,0.8,6.38
15926,2040-08-11,8,6,0,35,40.0,0.77,0.7,6.04
15927,2040-08-12,8,7,0,39,33.0,0.73,1.1,6.34
15928,2040-08-13,8,1,0,31,27.0,1.06,1.1,10.54
15929,2040-08-14,8,2,0,29,27.0,1.0,1.3,11.4
15930,2040-08-15,8,3,0,26,16.0,1.36,0.7,10.74
15931,2040-08-16,8,4,0,17,19.0,0.54,0.3,8.24
15932,2040-08-17,8,5,0,18,16.0,0.32,0.4,9.24
15933,2040-08-18,8,6,0,16,19.0,0.43,0.8,8.92
15934,2040-08-19,8,7,0,18,14.0,0.73,0.4,9.28
15935,2040-08-20,8,1,0,14,15.0,0.59,0.3,9.5
15936,2040-08-21,8,2,0,17,6.0,0.37,0.8,8.97
15937,2040-08-22,8,3,0,6,19.0,0.68,0.2,0.0
15938,2040-08-23,8,4,0,20,13.0,0.32,0.6,11.07
15939,2040-08-24,8,5,0,12,-2.0,1.3,0.0,7.4
15940,2040-08-25,8,6,0,-2,-8.0,0.1,0.0,11.14
15941,2040-08-26,8,7,0,-7,1.0,0.03,0.6,6.62
15942,2040-08-27,8,1,0,1,0.0,0.45,0.3,8.32
15943,2040-08-28,8,2,0,0,-2.0,0.37,0.3,10.91
15944,2040-08-29,8,3,0,-2,49.0,0.35,0.5,8.54
15945,2040-08-30,8,4,0,45,44.0,0.56,0.0,12.21
15946,2040-08-31,8,5,0,48,63.0,1.52,0.1,8.85
15947,2040-09-01,9,6,0,60,57.0,2.15,2.7,6.71
15948,2040-09-02,9,7,1,58,60.0,2.94,1.4,5.58
15949,2040-09-03,9,1,0,55,58.0,1.51,1.4,8.18
15950,2040-09-04,9,2,0,54,43.0,1.33,1.7,7.0
15951,2040-09-05,9,3,0,46,30.0,1.71,0.1,8.88
15952,2040-09-06,9,4,0,32,21.0,0.1,0.1,7.7
15953,2040-09-07,9,5,0,21,19.0,0.07,0.1,7.81
15954,2040-09-08,9,6,0,18,25.0,0.16,0.0,6.81
15955,2040-09-09,9,7,0,23,28.0,0.0,0.0,6.64
15956,2040-09-10,9,1,0,28,16.0,0.01,0.0,8.78
15957,2040-09-11,9,2,0,16,26.0,0.05,0.1,7.28
15958,2040-09-12,9,3,0,24,4.0,0.08,1.6,7.22
15959,2040-09-13,9,4,0,4,3.0,1.03,0.0,9.34
15960,2040-09-14,9,5,0,3,-2.0,0.31,0.0,2.9
15961,2040-09-15,9,6,0,-2,7.0,0.0,0.0,12.5
15962,2040-09-16,9,7,0,7,-2.0,0.0,0.1,10.21
15963,2040-09-17,9,1,0,-2,-2.0,0.05,0.4,7.18
15964,2040-09-18,9,2,0,-2,0.0,0.33,0.2,10.12
15965,2040-09-19,9,3,0,0,0.0,0.15,1.7,12.22
15966,2040-09-20,9,4,0,0,4.0,0.8,0.2,2.9
15967,2040-09-21,9,5,0,4,1.0,0.11,0.1,4.57
15968,2040-09-22,9,6,0,1,11.0,0.07,0.5,8.68
15969,2040-09-23,9,7,0,11,15.0,0.47,0.0,2.84
15970,2040-09-24,9,1,0,14,14.0,0.03,0.0,8.68
15971,2040-09-25,9,2,0,14,9.0,0.05,0.2,7.72
15972,2040-09-26,9,3,0,10,15.0,0.13,0.0,7.7
15973,2040-09-27,9,4,0,14,14.0,0.04,0.1,6.74
15974,2040-09-28,9,5,0,14,10.0,0.08,0.2,8.01
15975,2040-09-29,9,6,0,11,14.0,0.18,0.0,5.22
15976,2040-09-30,9,7,0,14,4.0,0.05,0.2,9.71
15977,2040-10-01,10,1,0,4,32.0,0.25,0.3,8.41
15978,2040-10-02,10,2,0,30,31.0,0.46,0.2,7.02
15979,2040-10-03,10,3,0,29,54.0,0.16,0.0,3.54
15980,2040-10-04,10,4,0,51,47.0,0.0,0.1,5.65
15981,2040-10-05,10,5,0,45,43.0,0.11,0.7,8.15
15982,2040-10-06,10,6,0,40,31.0,0.64,1.0,6.97
15983,2040-10-07,10,7,1,28,21.0,0.96,1.2,3.98
15984,2040-10-08,10,1,0,22,2.0,1.3,2.3,5.18
15985,2040-10-09,10,2,0,2,33.0,2.42,1.5,49.6
15986,2040-10-10,10,3,0,36,36.0,1.38,1.2,6.57
15987,2040-10-11,10,4,0,34,40.0,1.28,0.2,8.55
15988,2040-10-12,10,5,0,44,33.0,0.15,0.1,5.45
15989,2040-10-13,10,6,0,32,46.0,0.1,0.0,11.8
15990,2040-10-14,10,7,0,42,28.0,0.0,2.6,4.82
15991,2040-10-15,10,1,0,26,23.0,0.86,1.0,7.08
15992,2040-10-16,10,2,0,22,23.0,1.65,1.8,8.44
15993,2040-10-17,10,3,0,23,20.0,1.94,1.5,12.24
15994,2040-10-18,10,4,0,22,33.0,1.53,1.6,4.42
15995,2040-10-19,10,5,0,34,37.0,1.72,1.2,7.65
15996,2040-10-20,10,6,0,36,25.0,1.28,1.6,9.82
15997,2040-10-21,10,7,0,25,23.0,1.51,1.4,11.31
15998,2040-10-22,10,1,0,24,41.0,1.54,0.0,10.77
15999,2040-10-23,10,2,0,38,51.0,0.27,0.4,7.32
16000,2040-10-24,10,3,0,51,41.0,1.88,0.2,7.08
16001,2040-10-25,10,4,0,41,41.0,0.23,0.2,4.08
16002,2040-10-26,10,5,0,41,37.0,0.25,0.2,5.15
16003,2040-10-27,10,6,0,40,44.0,0.19,0.3,3.08
16004,2040-10-28,10,7,0,42,54.0,0.27,0.5,3.91
16005,2040-10-29,10,1,0,51,-4.0,1.77,0.0,6.5
16006,2040-10-30,10,2,0,-4,-2.0,0.1,0.0,8.27
16007,2040-10-31,10,3,0,-2,-1.0,0.01,0.1,12.55
16008,2040-11-01,11,4,0,-1,-5.0,0.1,0.0,11.38
16009,2040-11-02,11,5,0,-5,-2.0,0.02,0.0,10.61
16010,2040-11-03,11,6,0,-2,21.0,0.0,2.8,5.28
16011,2040-11-04,11,7,0,21,23.0,1.29,0.0,8.92
16012,2040-11-05,11,1,0,24,24.0,0.94,1.7,10.91
16013,2040-11-06,11,2,0,24,23.0,1.63,1.4,7.04
16014,2040-11-07,11,3,0,21,20.0,1.33,1.3,8.6
16015,2040-11-08,11,4,0,20,15.0,1.25,0.0,8.08
16016,2040-11-09,11,5,0,16,21.0,0.22,0.9,8.91
16017,2040-11-10,11,6,0,21,28.0,1.31,0.0,8.91
16018,2040-11-11,11,7,1,27,35.0,0.0,0.0,8.31
16019,2040-11-12,11,1,0,32,27.0,0.04,0.0,12.57
16020,2040-11-13,11,2,0,26,33.0,0.0,0.0,9.02
16021,2040-11-14,11,3,0,32,34.0,0.01,0.3,10.04
16022,2040-11-15,11,4,0,37,22.0,0.34,0.5,7.3
16023,2040-11-16,11,5,0,21,31.0,0.72,2.5,4.07
16024,2040-11-17,11,6,0,31,34.0,1.45,2.5,3.4
16025,2040-11-18,11,7,0,37,18.0,2.39,0.7,1.35
16026,2040-11-19,11,1,0,17,31.0,0.78,0.0,2.85
16027,2040-11-20,11,2,0,33,16.0,0.08,0.0,6.42
16028,2040-11-21,11,3,1,15,29.0,0.85,0.4,3.08
16029,2040-11-22,11,4,0,31,31.0,0.55,1.6,3.85
16030,2040-11-23,11,5,0,30,28.0,1.05,0.6,6.52
16031,2040-11-24,11,6,0,26,34.0,0.94,0.9,12.12
16032,2040-11-25,11,7,0,31,36.0,0.95,1.2,7.07
16033,2040-11-26,11,1,0,35,30.0,1.17,2.3,7.42
16034,2040-11-27,11,2,0,28,27.0,2.16,1.1,7.54
16035,2040-11-28,11,3,0,27,27.0,1.16,2.0,6.34
16036,2040-11-29,11,4,0,27,88.0,1.82,1.4,6.17
16037,2040-11-30,11,5,0,81,31.0,1.31,1.1,10.11
16038,2040-12-01,12,6,0,31,45.0,1.08,0.4,6.65
16039,2040-12-02,12,7,0,44,57.0,0.26,0.2,4.05
16040,2040-12-03,12,1,0,57,47.0,0.18,4.1,5.8
16041,2040-12-04,12,2,0,50,40.0,1.32,0.0,3.94
16042,2040-12-05,12,3,0,43,-6.0,0.07,0.2,4.35
16043,2040-12-06,12,4,0,-6,-1.0,0.29,0.4,9.67
16044,2040-12-07,12,5,0,-1,2.0,0.32,0.4,9.32
16045,2040-12-08,12,6,0,2,4.0,0.52,0.3,11.68
16046,2040-12-09,12,7,0,4,2.0,0.37,0.5,6.3
16047,2040-12-10,12,1,0,2,42.0,0.4,0.0,8.72
16048,2040-12-11,12,2,0,38,46.0,1.57,1.1,3.45
