,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind,picnic,new_hat,hat,is_sick,WeekendTomorrow,naive_prediction
15340,2039-01-03,1,1,0,34,26,0.45,0,4.87,0,0,0,0,0,1
15341,2039-01-04,1,2,0,29,28,0,0,5.17,0,0,1,0,0,1
15342,2039-01-05,1,3,0,30,33,0,0,8.4,0,0,1,0,0,1
15343,2039-01-06,1,4,0,31,24,0,0,5.95,0,0,1,0,0,1
15344,2039-01-07,1,5,0,24,21,0,0,5.62,0,0,1,0,0,1
15345,2039-01-08,1,6,0,23,44,0.01,0,3.95,0,0,1,0,1,0
15346,2039-01-09,1,7,0,49,44,0,0,6.17,0,0,0,0,1,0
15347,2039-01-10,1,1,0,43,39,0,0,9.72,0,0,0,0,0,1
15348,2039-01-11,1,2,0,37,28,0,0.1,2.57,0,0,1,0,0,1
15349,2039-01-12,1,3,0,29,37,0.05,0.8,2.97,0,0,1,0,0,1
15350,2039-01-13,1,4,0,39,18,0.77,5.4,7.22,0,0,0,0,0,1
15351,2039-01-14,1,5,0,17,49,2.43,0.5,40.85,0,0,1,0,0,1
15352,2039-01-15,1,6,0,46,47,0.12,0.1,10.32,0,0,1,0,1,0
15353,2039-01-16,1,7,1,46,40,0.11,0,12.52,0,0,0,0,1,0
15354,2039-01-17,1,1,0,38,30,0,0,6.4,0,0,0,0,0,1
15355,2039-01-18,1,2,0,33,36,0.01,0.2,5.22,0,0,1,0,0,1
15356,2039-01-19,1,3,0,39,39,0.18,0.3,5.45,0,1,1,0,0,1
15357,2039-01-20,1,4,0,39,31,0.26,0.7,8.7,0,0,1,0,0,1
15358,2039-01-21,1,5,0,34,40,0.53,0.4,9.47,0,0,1,0,0,1
15359,2039-01-22,1,6,0,39,38,0.39,0.4,12.32,0,0,1,0,1,0
15360,2039-01-23,1,7,0,39,39,0.42,0,5.55,0,0,0,0,1,0
15361,2039-01-24,1,1,0,43,52,0.02,0.1,10.87,0,0,0,0,0,1
15362,2039-01-25,1,2,0,47,36,0.05,0.1,13.6,0,0,1,0,0,1
15363,2039-01-26,1,3,0,39,40,0.18,0.7,10.05,0,0,1,0,0,1
15364,2039-01-27,1,4,0,38,47,0.55,0,11.07,0,0,1,0,0,1
15365,2039-01-28,1,5,0,43,54,1.11,0,8.52,0,0,1,0,0,1
15366,2039-01-29,1,6,0,54,45,0.12,0.5,4.6,0,0,1,0,1,0
15367,2039-01-30,1,7,0,46,41,0.55,0.5,3.77,0,0,0,0,1,0
15368,2039-01-31,1,1,0,45,46,0.37,0.3,4.47,0,0,0,0,0,1
15369,2039-02-01,2,2,0,46,43,0.95,0,3.42,0,0,1,0,0,1
15370,2039-02-02,2,3,0,47,49,0.32,0.5,2.7,0,0,1,0,0,1
15371,2039-02-03,2,4,0,52,23,0.33,0,6.27,0,0,1,0,0,1
15372,2039-02-04,2,5,0,24,23,0.03,0,5.47,0,1,1,0,0,1
15373,2039-02-05,2,6,0,23,28,0,0.1,6.67,0,0,1,0,1,0
15374,2039-02-06,2,7,0,30,30,0.05,0.1,10.2,0,0,0,0,1,0
15375,2039-02-07,2,1,0,31,28,0.07,0.1,9.62,0,0,0,0,0,1
15376,2039-02-08,2,2,0,27,40,0.07,0.1,3.65,0,0,1,0,0,1
15377,2039-02-09,2,3,0,37,36,0.09,0.2,9.7,0,0,1,0,0,1
15378,2039-02-10,2,4,0,38,34,0.2,0.3,10.4,0,0,1,0,0,1
15379,2039-02-11,2,5,0,37,35,0.2,0.3,8.65,0,0,1,0,0,1
15380,2039-02-12,2,6,0,36,38,0.22,0.1,8.92,0,0,1,0,1,0
15381,2039-02-13,2,7,0,35,36,0.09,0.2,8.92,0,0,0,0,1,0
15382,2039-02-14,2,1,0,36,37,0.17,0.1,8.87,0,0,0,0,0,1
15383,2039-02-15,2,2,0,36,42,0.11,0.3,9.82,0,0,1,0,0,1
15384,2039-02-16,2,3,0,39,44,0.21,0.7,3.7,0,0,1,0,0,1
15385,2039-02-17,2,4,0,45,41,0.62,0.2,5.87,0,0,1,0,0,1
15386,2039-02-18,2,5,0,42,45,0.23,0.2,4.2,0,0,1,0,0,1
15387,2039-02-19,2,6,0,46,51,0.18,1.1,1.8,0,0,0,0,1,0
15388,2039-02-20,2,7,1,47,27,1.68,0,5.7,0,0,0,0,1,0
15389,2039-02-21,2,1,0,28,46,0,0.5,3.05,0,0,0,0,0,1
15390,2039-02-22,2,2,0,42,44,0.55,0.3,5.05,0,0,1,0,0,1
15391,2039-02-23,2,3,0,41,37,0.19,0,0.97,0,0,0,0,0,1
15392,2039-02-24,2,4,0,39,46,0.01,0.7,12.02,0,0,1,0,0,1
15393,2039-02-25,2,5,0,44,34,0.78,0.2,4.22,0,0,0,0,0,1
15394,2039-02-26,2,6,0,33,43,0.23,0.4,2.9,0,0,1,0,1,0
15395,2039-02-27,2,7,0,44,40,0.63,0.1,6.65,0,0,0,0,1,0
15396,2039-02-28,2,1,0,43,40,0.11,0.2,8.75,0,0,0,0,0,1
15397,2039-03-01,3,2,0,39,42,0.85,0.4,11.1,0,0,1,0,0,1
15398,2039-03-02,3,3,0,46,49,0.14,0,9.9,0,0,0,0,0,1
15399,2039-03-03,3,4,0,47,42,0.03,0.1,11.52,0,0,0,0,0,1
15400,2039-03-04,3,5,0,39,39,0.09,0.3,8.15,0,0,0,0,0,1
15401,2039-03-05,3,6,0,41,41,0.22,0.1,9,0,0,1,0,1,0
15402,2039-03-06,3,7,0,44,74,0.17,1.2,9.27,0,0,0,0,1,0
15403,2039-03-07,3,1,0,82,39,0.99,0.3,2.95,0,0,0,0,0,1
15404,2039-03-08,3,2,0,43,46,0.19,2.2,9.05,0,0,1,0,0,1
15405,2039-03-09,3,3,0,47,56,0.82,0.2,4.95,0,0,1,0,0,1
15406,2039-03-10,3,4,0,54,46,0.11,0.2,6.17,0,0,0,0,0,1
15407,2039-03-11,3,5,0,49,42,0.32,1.1,4.52,0,0,0,0,0,1
15408,2039-03-12,3,6,0,47,28,0.83,0.3,3.07,0,0,1,0,1,0
15409,2039-03-13,3,7,0,29,30,0,0,8.17,0,0,0,0,1,0
15410,2039-03-14,3,1,0,31,27,0.01,0,7.6,0,0,0,0,0,1
15411,2039-03-15,3,2,0,28,31,0,0,4.27,0,0,1,0,0,1
15412,2039-03-16,3,3,0,30,36,0,0,2.82,0,0,1,0,0,1
15413,2039-03-17,3,4,0,33,38,0,0.8,8.1,0,0,1,0,0,1
15414,2039-03-18,3,5,0,39,42,0.59,0,3.6,0,0,1,0,0,1
15415,2039-03-19,3,6,0,44,36,1.42,0.2,2.17,0,0,1,0,1,0
15416,2039-03-20,3,7,0,40,42,0.12,1.9,3.05,0,1,0,0,1,0
15417,2039-03-21,3,1,0,38,41,1.18,1.2,4.35,0,0,0,0,0,1
15418,2039-03-22,3,2,0,42,42,1.32,1,4.75,0,0,1,0,0,1
15419,2039-03-23,3,3,0,46,40,0.49,0.4,3.85,0,0,1,0,0,1
15420,2039-03-24,3,4,0,43,44,0.42,0.8,3.72,0,0,1,0,0,1
15421,2039-03-25,3,5,0,43,53,1.13,1.2,1,0,0,1,0,0,1
15422,2039-03-26,3,6,0,48,41,1.19,0.5,8.65,0,0,1,0,1,0
15423,2039-03-27,3,7,0,38,53,0.15,1.8,5.42,0,0,0,0,1,0
15424,2039-03-28,3,1,0,52,50,2.47,1.2,8.6,0,0,0,0,0,1
15425,2039-03-29,3,2,0,53,50,1.88,7.8,2.17,0,0,1,0,0,1
15426,2039-03-30,3,3,0,55,68,7.33,0.2,10.07,0,0,1,0,0,1
15427,2039-03-31,3,4,0,70,42,0.46,0,8.55,0,0,1,0,0,1
15428,2039-04-01,4,5,0,45,50,1.14,0,5.05,0,0,1,0,0,0
15429,2039-04-02,4,6,0,52,70,1.93,1.7,8.8,0,0,1,0,1,0
15430,2039-04-03,4,7,0,65,36,1.85,0,13.8,1,0,1,0,1,0
15431,2039-04-04,4,1,0,35,54,0.03,0.3,4.87,1,0,1,0,0,1
15432,2039-04-05,4,2,0,53,50,0.41,0.5,7.77,0,0,0,0,0,1
15433,2039-04-06,4,3,0,52,58,0.4,0,8.15,0,0,0,0,0,1
15434,2039-04-07,4,4,0,55,44,1.64,0.8,7.27,0,0,1,0,0,1
15435,2039-04-08,4,5,0,46,55,0.24,0.4,5.17,0,0,0,0,0,1
15436,2039-04-09,4,6,0,53,58,0.46,6.9,7.67,0,0,1,0,1,0
15437,2039-04-10,4,7,0,62,56,8.94,0.7,13.32,0,0,0,0,1,0
15438,2039-04-11,4,1,0,57,41,1.4,1.5,9.47,0,0,0,0,0,1
15439,2039-04-12,4,2,0,41,48,0.43,0.5,6.87,0,0,0,0,0,1
15440,2039-04-13,4,3,0,46,53,0.33,0.4,8.27,0,0,0,0,0,1
15441,2039-04-14,4,4,0,48,55,0.42,0,7.65,0,0,1,0,0,1
15442,2039-04-15,4,5,0,53,55,5.52,3.9,8.12,0,0,1,0,0,1
15443,2039-04-16,4,6,0,56,47,1.98,0.8,10.22,0,0,1,0,1,0
15444,2039-04-17,4,7,0,50,43,0.92,0.8,7.52,0,1,0,0,1,0
15445,2039-04-18,4,1,0,46,33,0.82,0,7.72,0,0,0,0,0,1
15446,2039-04-19,4,2,0,32,46,0.02,0.2,5.32,0,0,1,0,0,1
15447,2039-04-20,4,3,0,43,36,0.2,0.4,9.15,0,0,1,0,0,1
15448,2039-04-21,4,4,0,39,39,0.44,0.1,8.32,0,0,0,1,0,1
15449,2039-04-22,4,5,0,39,55,0.21,0,2.62,0,0,0,1,0,0
15450,2039-04-23,4,6,0,51,48,0.02,0.3,4.5,0,0,0,1,1,0
15451,2039-04-24,4,7,0,44,46,0.25,0.2,5.07,0,0,0,1,1,0
15452,2039-04-25,4,1,0,43,48,0.2,0.1,9.15,0,0,0,1,0,0
15453,2039-04-26,4,2,0,46,51,0.07,0.2,6.87,0,0,0,1,0,0
15454,2039-04-27,4,3,0,48,31,0.19,0.1,9.27,0,0,0,1,0,0
15455,2039-04-28,4,4,0,33,38,0.18,0,5.7,0,0,0,1,0,0
15456,2039-04-29,4,5,0,35,40,0.02,0.2,4.52,0,0,1,0,0,0
15457,2039-04-30,4,6,0,42,44,0.89,6.6,8.12,0,0,1,0,1,0
15458,2039-05-01,5,7,0,43,40,2.84,0.7,4,0,0,0,0,1,0
15459,2039-05-02,5,1,0,44,34,0.63,0,8.97,0,0,0,1,0,1
15460,2039-05-03,5,2,0,33,38,0.04,0,11.4,0,1,0,1,0,0
15461,2039-05-04,5,3,0,37,34,0,0.1,2.8,0,0,0,1,0,0
15462,2039-05-05,5,4,0,35,36,0.07,0.1,7.37,0,0,0,1,0,0
15463,2039-05-06,5,5,0,40,36,0.11,0.1,4.57,0,0,0,1,0,0
15464,2039-05-07,5,6,0,36,42,0.12,0.1,5.12,0,0,0,1,1,0
15465,2039-05-08,5,7,0,39,35,0.06,0.4,4.12,0,0,0,1,1,0
15466,2039-05-09,5,1,0,35,38,0.34,0.4,7.37,0,0,0,1,0,0
15467,2039-05-10,5,2,0,36,36,0.31,0.4,6.95,0,0,0,1,0,0
15468,2039-05-11,5,3,0,33,32,0.46,0.3,4.35,0,0,1,0,0,0
15469,2039-05-12,5,4,0,35,25,0.33,0,6.82,0,0,1,0,0,1
15470,2039-05-13,5,5,0,27,26,0.01,0,13.02,0,0,1,0,0,1
15471,2039-05-14,5,6,0,27,24,0.01,0,9.12,0,0,1,0,1,0
15472,2039-05-15,5,7,0,24,19,0.01,0,3.65,0,0,0,0,1,0
15473,2039-05-16,5,1,0,20,28,0.02,0,13.4,0,0,0,1,0,1
15474,2039-05-17,5,2,0,30,44,0.01,1.2,2.67,0,0,0,1,0,0
15475,2039-05-18,5,3,0,44,42,0.93,2.2,5.75,0,0,0,1,0,0
15476,2039-05-19,5,4,0,42,51,1.8,1.1,6.31,0,0,0,1,0,0
15477,2039-05-20,5,5,0,51,47,1.22,1.3,6.87,0,1,0,1,0,0
15478,2039-05-21,5,6,0,49,13,1.31,0,5.92,0,0,0,1,1,0
15479,2039-05-22,5,7,0,12,32,0.03,0,6.65,0,0,0,1,1,0
15480,2039-05-23,5,1,0,30,-3,0,0,4.18,0,0,0,0,0,0
15481,2039-05-24,5,2,0,-3,-17,0,0,15.71,0,0,1,0,0,1
15482,2039-05-25,5,3,0,-19,30,0,0.9,3.28,0,0,1,0,0,1
15483,2039-05-26,5,4,0,29,23,1.21,0.4,13.48,0,0,1,0,0,1
15484,2039-05-27,5,5,0,22,-5,0.08,0,1.4,0,0,1,0,0,1
15485,2039-05-28,5,6,0,-5,-19,0,0,14,0,0,1,0,1,0
15486,2039-05-29,5,7,1,-21,-20,0,0.5,2.57,1,0,1,0,1,0
15487,2039-05-30,5,1,0,-20,65,0.47,0,0.85,0,0,0,0,0,1
15488,2039-05-31,5,2,0,60,18,0,0.1,5.15,0,0,0,0,0,1
15489,2039-06-01,6,3,0,20,9,0.08,0,4.81,0,0,1,0,0,1
15490,2039-06-02,6,4,0,10,17,0,0.8,11.84,0,0,1,0,0,1
15491,2039-06-03,6,5,0,16,5,0.6,0,4.55,0,0,1,0,0,1
15492,2039-06-04,6,6,0,5,26,0.01,0,6.04,0,0,1,0,1,0
15493,2039-06-05,6,7,0,25,7,0,0.3,3.81,0,0,0,0,1,0
15494,2039-06-06,6,1,0,6,34,0.25,3.1,10.34,0,0,0,0,0,1
15495,2039-06-07,6,2,0,32,-6,1.44,0,10.71,0,1,1,0,0,1
15496,2039-06-08,6,3,0,-6,-18,0,0,6.61,0,0,1,0,0,1
15497,2039-06-09,6,4,0,-18,3,0,0,3.43,0,0,1,0,0,1
15498,2039-06-10,6,5,0,3,-19,0,0,3.37,0,0,1,0,0,1
15499,2039-06-11,6,6,0,-18,8,0,0,0.62,0,0,1,0,1,0
15500,2039-06-12,6,7,0,8,63,0.01,0,1.05,1,0,1,0,1,0
15501,2039-06-13,6,1,0,60,58,0,0,1.5,1,0,0,0,0,0
15502,2039-06-14,6,2,0,60,59,0,0,0,0,0,0,0,0,1
15503,2039-06-15,6,3,0,60,28,0,0.2,0,0,0,0,0,0,1
15504,2039-06-16,6,4,0,28,18,0.14,0,7.08,0,0,1,0,0,1
15505,2039-06-17,6,5,0,18,33,0,0.2,14.05,0,0,1,0,0,1
15506,2039-06-18,6,6,0,30,10,0.13,0,10.01,0,0,1,0,1,0
15507,2039-06-19,6,7,1,11,-9,0,0,7.15,0,0,0,0,1,0
15508,2039-06-20,6,1,0,-9,55,0,0,6.05,0,0,0,0,0,1
15509,2039-06-21,6,2,0,60,-7,0,0,13.7,0,0,0,0,0,0
15510,2039-06-22,6,3,0,-8,59,0,0,9.58,0,0,1,0,0,1
15511,2039-06-23,6,4,0,60,23,0,0.5,10,0,1,0,0,0,1
15512,2039-06-24,6,5,0,22,47,0.38,0,4.24,0,0,1,0,0,1
15513,2039-06-25,6,6,0,48,47,0,0,2.74,0,0,1,0,1,0
15514,2039-06-26,6,7,0,47,56,0,0,4.41,1,0,1,0,1,0
15515,2039-06-27,6,1,0,58,59,0,0,2.38,1,0,0,0,0,1
15516,2039-06-28,6,2,0,57,40,0,0,2.41,0,0,0,0,0,1
15517,2039-06-29,6,3,0,42,39,0,0.4,3.18,0,0,1,0,0,1
15518,2039-06-30,6,4,0,40,33,0.35,0.4,5.72,0,0,1,0,0,1
15519,2039-07-01,7,5,0,33,37,0.47,0.7,6.07,0,0,1,0,0,1
15520,2039-07-02,7,6,0,39,59,0.48,0.1,0,0,0,1,0,1,0
15521,2039-07-03,7,7,1,55,43,0.04,0,1.47,0,0,0,0,1,0
15522,2039-07-04,7,1,0,43,50,0,2.6,3.44,0,0,0,0,0,1
15523,2039-07-05,7,2,0,49,46,1.06,5.3,3.08,0,0,1,0,0,1
15524,2039-07-06,7,3,0,46,50,2.86,1,0,0,0,1,0,0,1
15525,2039-07-07,7,4,0,51,53,0.41,0.2,3.4,0,0,0,1,0,0
15526,2039-07-08,7,5,0,53,59,1.08,0.2,3.38,0,0,0,1,0,0
15527,2039-07-09,7,6,0,58,54,0,0,1.28,0,0,0,1,1,0
15528,2039-07-10,7,7,0,59,42,0.05,0,1.87,0,0,0,1,1,0
15529,2039-07-11,7,1,0,43,43,1.52,0.6,4.07,0,0,0,1,0,0
15530,2039-07-12,7,2,0,43,47,2.13,1.3,2.25,0,1,0,1,0,0
15531,2039-07-13,7,3,0,47,56,1.21,0,2.42,0,0,0,1,0,0
15532,2039-07-14,7,4,0,53,55,0.44,0,5.7,0,0,0,1,0,0
15533,2039-07-15,7,5,0,59,51,0,0,3.92,0,0,0,1,0,0
15534,2039-07-16,7,6,0,53,50,2.44,0,6.1,0,0,1,0,1,0
15535,2039-07-17,7,7,0,49,54,0,0,11.01,1,0,1,0,1,0
15536,2039-07-18,7,1,0,55,54,0.04,0.5,2.08,0,0,0,0,0,1
15537,2039-07-19,7,2,0,55,44,0.51,0.8,3.58,0,0,1,0,0,1
15538,2039-07-20,7,3,0,49,19,0.59,0,6.12,0,0,1,0,0,1
15539,2039-07-21,7,4,0,21,26,0,0.1,3.18,0,0,1,0,0,1
15540,2039-07-22,7,5,0,26,19,0.1,0.6,5.14,0,0,1,0,0,1
15541,2039-07-23,7,6,0,17,21,0.55,0.2,4.5,0,0,1,0,1,0
15542,2039-07-24,7,7,0,22,30,0.14,0,5.38,0,0,0,0,1,0
15543,2039-07-25,7,1,0,27,26,0.05,0,2.14,0,0,0,0,0,1
15544,2039-07-26,7,2,0,29,37,0,0.5,4.88,0,0,1,0,0,1
15545,2039-07-27,7,3,0,37,34,0.55,0.2,5.9,0,0,1,0,0,1
15546,2039-07-28,7,4,0,31,39,0.25,1,4.41,0,0,1,0,0,1
15547,2039-07-29,7,5,0,37,38,0.78,0.6,7.74,0,0,1,0,0,1
15548,2039-07-30,7,6,0,37,68,0.78,0.6,7.74,0,0,1,0,1,0
15549,2039-07-31,7,7,0,64,72,0.62,2.2,6.71,1,0,0,0,1,0
15550,2039-08-01,8,1,0,76,66,2.1,1.4,9.25,1,0,1,0,0,1
15551,2039-08-02,8,2,0,61,59,1.53,2,6.07,0,0,1,0,0,1
15552,2039-08-03,8,3,0,60,73,1.93,0.2,6.31,0,0,1,0,0,0
15553,2039-08-04,8,4,0,78,70,0.13,0,9.74,0,0,0,0,0,0
15554,2039-08-05,8,5,0,75,66,1.86,1.6,7.22,0,0,1,0,0,1
15555,2039-08-06,8,6,0,67,57,0.78,4.2,8.47,0,0,0,0,1,0
15556,2039-08-07,8,7,0,55,52,4.47,2.7,7.04,0,0,0,0,1,0
15557,2039-08-08,8,1,0,56,66,2.87,0.5,6.18,0,0,0,0,0,1
15558,2039-08-09,8,2,0,67,74,0.37,1.9,6.65,0,0,1,0,0,1
15559,2039-08-10,8,3,0,70,73,1.2,0.8,8.4,0,0,1,0,0,1
15560,2039-08-11,8,4,0,74,56,1.87,3.7,10.37,0,0,1,0,0,1
15561,2039-08-12,8,5,0,54,42,3.77,1.1,3.34,0,0,1,0,0,1
15562,2039-08-13,8,6,0,42,48,1.03,1.2,4.17,0,0,1,0,1,0
15563,2039-08-14,8,7,0,45,49,1.11,1.6,7.17,1,0,1,0,1,0
15564,2039-08-15,8,1,0,48,46,1.57,2.1,3.24,1,0,1,0,0,1
15565,2039-08-16,8,2,0,49,56,2.11,3.1,5.41,0,0,1,0,0,1
15566,2039-08-17,8,3,0,54,70,3.34,1.9,4.42,0,0,1,0,0,1
15567,2039-08-18,8,4,0,73,80,1.94,0.4,2.42,0,0,1,0,0,1
15568,2039-08-19,8,5,0,74,81,0.36,0,1.92,0,0,0,0,0,0
15569,2039-08-20,8,6,0,75,81,3.32,1.9,5.08,0,1,1,0,1,0
15570,2039-08-21,8,7,0,74,68,2.11,0.3,4.37,0,0,0,0,1,0
15571,2039-08-22,8,1,0,73,25,0.28,0.7,2.78,0,0,0,0,0,1
15572,2039-08-23,8,2,0,26,26,0.79,0.2,4.05,0,0,1,0,0,1
15573,2039-08-24,8,3,0,26,20,0.26,0.6,1.78,0,0,1,0,0,1
15574,2039-08-25,8,4,0,20,24,0.87,0.5,7.75,0,0,1,0,0,1
15575,2039-08-26,8,5,0,26,26,0.57,0.4,9.95,0,0,1,0,0,1
15576,2039-08-27,8,6,0,26,28,0.34,0.1,8.54,0,0,1,0,1,0
15577,2039-08-28,8,7,0,28,29,0.15,0.1,7.35,1,0,1,0,1,0
15578,2039-08-29,8,1,0,29,26,0.1,0.4,8.27,1,0,1,0,0,1
15579,2039-08-30,8,2,0,24,33,0.52,0.1,8.94,0,0,1,0,0,1
15580,2039-08-31,8,3,0,31,32,0.08,0.3,7.72,0,0,1,0,0,1
15581,2039-09-01,9,4,0,34,31,1.1,1.6,5.41,0,0,1,0,0,1
15582,2039-09-02,9,5,0,28,32,0.76,0.4,9.72,0,0,1,0,0,1
15583,2039-09-03,9,6,0,30,26,0.29,0.8,8.2,0,0,1,0,1,0
15584,2039-09-04,9,7,1,26,22,0.71,0.1,9.34,0,0,0,0,1,0
15585,2039-09-05,9,1,0,22,26,0.07,0.1,9.85,0,0,0,1,0,1
15586,2039-09-06,9,2,0,25,21,0.05,0.4,11.2,0,0,0,1,0,0
15587,2039-09-07,9,3,0,21,20,0.3,0.1,10.24,0,0,0,1,0,0
15588,2039-09-08,9,4,0,22,21,0.08,0.3,11.52,0,0,0,1,0,0
15589,2039-09-09,9,5,0,21,23,0.26,0,9.68,0,0,0,1,0,0
15590,2039-09-10,9,6,0,26,30,0.03,0,8.41,0,0,0,1,1,0
15591,2039-09-11,9,7,0,28,21,0,0.1,10.1,0,0,0,1,1,0
15592,2039-09-12,9,1,0,22,31,0.09,0,6.47,0,0,0,1,0,0
15593,2039-09-13,9,2,0,29,28,0,0.1,8.11,0,0,0,1,0,0
15594,2039-09-14,9,3,0,29,32,0.05,0,6.27,0,0,1,0,0,0
15595,2039-09-15,9,4,0,31,32,0,0.5,9.5,0,0,1,0,0,1
15596,2039-09-16,9,5,0,31,37,0.73,0.8,6.4,0,0,1,0,0,1
15597,2039-09-17,9,6,0,36,31,0.75,1.5,2.01,0,0,1,0,1,0
15598,2039-09-18,9,7,0,34,32,1.36,1.2,5.8,0,0,0,0,1,0
15599,2039-09-19,9,1,0,35,36,1.24,1,6.4,0,0,0,0,0,1
15600,2039-09-20,9,2,0,35,56,0.92,0.9,5.67,0,0,1,0,0,1
15601,2039-09-21,9,3,0,51,55,0.97,1.1,6.5,0,0,1,0,0,1
15602,2039-09-22,9,4,0,52,52,1.07,2.5,8.87,0,0,1,0,0,1
15603,2039-09-23,9,5,0,54,45,2.31,1.2,7.65,0,0,1,0,0,1
15604,2039-09-24,9,6,0,47,48,0.43,0,7.2,0,0,0,0,1,0
15605,2039-09-25,9,7,0,52,20,1.87,0,5.2,0,0,0,0,1,0
15606,2039-09-26,9,1,0,22,13,0.1,0,4.38,0,0,0,0,0,1
15607,2039-09-27,9,2,0,14,24,0.02,0.1,4.15,0,0,1,0,0,1
15608,2039-09-28,9,3,0,26,36,0.19,2.9,5.02,0,0,1,0,0,1
15609,2039-09-29,9,4,0,37,37,1.08,1.7,6.98,0,0,1,0,0,1
15610,2039-09-30,9,5,0,37,35,1.45,0.8,5.98,0,0,1,0,0,1
15611,2039-10-01,10,6,0,33,29,0.24,0.4,7.38,0,0,1,0,1,0
15612,2039-10-02,10,7,0,30,27,0.29,0.2,7.04,0,0,0,0,1,0
15613,2039-10-03,10,1,0,28,26,0.33,0.2,7.28,0,0,0,0,0,1
15614,2039-10-04,10,2,0,27,29,0.19,0.5,6.14,0,0,1,0,0,1
15615,2039-10-05,10,3,0,31,32,0.84,0.8,10.08,0,0,1,0,0,1
15616,2039-10-06,10,4,0,29,27,0.63,1,9.64,0,0,1,0,0,1
15617,2039-10-07,10,5,0,28,27,1.03,0.7,8.85,0,0,1,0,0,1
15618,2039-10-08,10,6,0,26,30,0.69,0.7,9.01,0,0,1,0,1,0
15619,2039-10-09,10,7,1,29,18,0.64,0.7,10,0,0,0,0,1,0
15620,2039-10-10,10,1,0,19,32,0.57,0.9,0,0,0,0,0,0,1
15621,2039-10-11,10,2,0,31,26,0.76,0.3,10.18,0,0,1,0,0,1
15622,2039-10-12,10,3,0,25,17,0.42,0.5,5.74,0,0,1,0,0,1
15623,2039-10-13,10,4,0,17,13,0.6,0.8,10.52,0,0,1,0,0,1
15624,2039-10-14,10,5,0,13,19,0.59,0.6,5.71,0,0,1,0,0,1
15625,2039-10-15,10,6,0,20,17,0.49,0.9,10.07,0,0,1,0,1,0
15626,2039-10-16,10,7,0,17,16,0.63,0.2,12.65,0,0,0,0,1,0
15627,2039-10-17,10,1,0,16,41,0.3,0.5,10.3,0,1,0,0,0,1
15628,2039-10-18,10,2,0,42,41,0.46,2.5,7.94,0,0,1,0,0,1
15629,2039-10-19,10,3,0,42,58,0.95,0,5.64,0,0,1,0,0,1
15630,2039-10-20,10,4,0,53,51,1.57,0.6,6.84,0,0,1,0,0,1
15631,2039-10-21,10,5,0,49,51,0.67,2,4.78,0,0,1,0,0,1
15632,2039-10-22,10,6,0,47,47,2.21,0.8,6.34,0,0,1,0,1,0
15633,2039-10-23,10,7,0,47,41,0.73,1.1,5.97,0,0,0,0,1,0
15634,2039-10-24,10,1,0,40,31,1.25,1.1,6.11,0,0,0,0,0,1
15635,2039-10-25,10,2,0,33,31,1.07,0.2,6.54,0,0,1,0,0,1
15636,2039-10-26,10,3,0,30,27,0.1,0,7.74,0,0,1,0,0,1
15637,2039-10-27,10,4,0,29,29,0.07,0,7.17,0,0,1,0,0,1
15638,2039-10-28,10,5,0,30,34,0.03,0.1,8,0,0,1,0,0,1
15639,2039-10-29,10,6,0,31,27,0.09,0,7.81,0,0,1,0,1,0
15640,2039-10-30,10,7,0,27,30,0,0,7.78,0,0,0,0,1,0
15641,2039-10-31,10,1,0,33,12,0.01,0.2,8.27,0,0,0,0,0,1
15642,2039-11-01,11,2,0,11,10,0.28,0,5.37,0,0,1,0,0,1
15643,2039-11-02,11,3,0,9,-3,0.02,0,3.58,0,0,1,0,0,1
15644,2039-11-03,11,4,0,-3,11,0.04,0,7.84,0,0,1,0,0,1
15645,2039-11-04,11,5,0,12,1,0.03,0.3,5.64,0,0,1,0,0,1
15646,2039-11-05,11,6,0,1,1,0.21,0.1,15.1,0,0,1,0,1,0
15647,2039-11-06,11,7,0,1,0,0.09,0.3,3.9,0,0,0,0,1,0
15648,2039-11-07,11,1,0,0,10,0.22,0.3,8.12,0,0,0,0,0,1
15649,2039-11-08,11,2,0,10,11,0.19,0.7,4.07,0,1,1,0,0,1
15650,2039-11-09,11,3,0,12,6,0.7,0,7.2,0,0,1,0,0,1
15651,2039-11-10,11,4,1,6,18,0.01,0.4,9.64,0,0,1,0,0,1
15652,2039-11-11,11,5,0,18,20,0.3,0,5.18,0,0,0,0,0,1
15653,2039-11-12,11,6,0,21,24,0.02,0,9.72,0,0,1,0,1,0
15654,2039-11-13,11,7,0,24,20,0,0.1,9.12,0,0,0,0,1,0
15655,2039-11-14,11,1,0,19,24,0.09,0,11.6,0,0,0,0,0,1
15656,2039-11-15,11,2,0,22,25,0.01,0,7.07,0,0,1,0,0,1
15657,2039-11-16,11,3,0,24,19,0.04,0.1,10.32,0,0,1,0,0,1
15658,2039-11-17,11,4,0,18,18,0.07,0,7.57,0,0,1,0,0,1
15659,2039-11-18,11,5,0,17,13,0.03,0.2,7.68,0,0,1,0,0,1
15660,2039-11-19,11,6,0,13,24,0.19,0.2,9.95,0,0,1,0,1,0
15661,2039-11-20,11,7,0,27,30,0.15,0.3,2.8,0,0,0,0,1,0
15662,2039-11-21,11,1,0,28,51,0.53,0,3.2,0,0,0,0,0,1
